city_id,city_name,ebird_species_name,seasonal,presence,origin,relative_abundance_proxy
909,Barcelona,Patagioenas corensis,Resident,Extant,Native,6.6698730998941835
909,Barcelona,Patagioenas speciosa,Resident,Extant,Native,1.7816380493626998
909,Barcelona,Patagioenas subvinacea,Resident,Extant,Native,0
909,Barcelona,Zenaida auriculata,Resident,Extant,Native,45.59263044851087
919,Concepción,Columba livia,Resident,Extant,Introduced,53.67365198492625
919,Concepción,Columbina picui,Resident,Extant,Native,10.195434611434129
919,Concepción,Metriopelia melanoptera,Resident,Extant,Native,0
919,Concepción,Patagioenas araucana,Resident,Extant,Native,4.000587464137038
919,Concepción,Zenaida auriculata,Resident,Extant,Native,5.199558774293655
936,Santiago,Columba livia,Resident,Extant,Introduced,80.78210887869248
936,Santiago,Columbina picui,Resident,Extant,Native,25.977232320255492
936,Santiago,Metriopelia melanoptera,Resident,Extant,Native,0.9618721774020784
936,Santiago,Zenaida auriculata,Resident,Extant,Native,88.92434229808528
950,New York,Columba livia,Resident,Extant,Introduced,38.74236360684522
950,New York,Columbina passerina,Passage,Extant,Native,0
950,New York,Zenaida macroura,Resident,Extant,Native,63.20235716339599
971,Mendoza,Columba livia,Resident,Extant,Introduced,60.09422128642935
971,Mendoza,Columbina picui,Resident,Extant,Native,48.13353985598659
971,Mendoza,Metriopelia melanoptera,Resident,Extant,Native,0
971,Mendoza,Patagioenas maculosa,Resident,Extant,Native,66.24784670711217
971,Mendoza,Zenaida auriculata,Resident,Extant,Native,67.77519499380931
974,Salta,Columba livia,Resident,Extant,Introduced,58.72217415883545
974,Salta,Columbina picui,Resident,Extant,Native,18.651201386663388
974,Salta,Columbina talpacoti,Resident,Extant,Native,0
974,Salta,Metriopelia aymara,Resident,Extant,Native,0
974,Salta,Metriopelia melanoptera,Resident,Extant,Native,0
974,Salta,Patagioenas fasciata,Resident,Extant,Native,1.0611559320957047
974,Salta,Patagioenas maculosa,Resident,Extant,Native,0
974,Salta,Zenaida auriculata,Resident,Extant,Native,63.88113755320939
977,Bridgeport,Columba livia,Resident,Extant,Introduced,52.71342474526967
977,Bridgeport,Zenaida macroura,Resident,Extant,Native,66.75717311838171
994,Ottawa,Columba livia,Resident,Extant,Introduced,57.23029941461837
994,Ottawa,Zenaida macroura,Resident,Extant,Native,52.7822378454375
1014,Providence,Columba livia,Resident,Extant,Introduced,30.965049591669384
1014,Providence,Zenaida macroura,Resident,Extant,Native,63.44845125695704
1022,Montreal,Columba livia,Resident,Extant,Introduced,45.70237445221469
1022,Montreal,Zenaida macroura,Resident,Extant,Native,40.01318160745359
1027,Boston,Columba livia,Resident,Extant,Introduced,45.39626414232087
1027,Boston,Zenaida macroura,Resident,Extant,Native,70.59645086318103
1040,Cordoba,Columba livia,Resident,Extant,Introduced,68.16281066270838
1040,Cordoba,Columbina picui,Resident,Extant,Native,20.004567960543845
1040,Cordoba,Columbina talpacoti,Resident,Extant,Native,0
1040,Cordoba,Leptotila verreauxi,Resident,Extant,Native,9.006535797284588
1040,Cordoba,Patagioenas maculosa,Resident,Extant,Native,81.30237290628116
1040,Cordoba,Patagioenas picazuro,Resident,Extant,Native,31.006678239687368
1040,Cordoba,Zenaida auriculata,Resident,Extant,Native,86.18035345230653
1053,Quebec,Columba livia,Resident,Extant,Introduced,53.621896480948536
1053,Quebec,Zenaida macroura,Resident,Extant,Native,56.90435078062764
1079,Asuncion,Claravis pretiosa,Resident,Extant,Native,0.3759105320880771
1079,Asuncion,Columba livia,Resident,Extant,Introduced,49.399013819648566
1079,Asuncion,Columbina minuta,Resident,Extant,Native,0
1079,Asuncion,Columbina picui,Resident,Extant,Native,33.71430414016138
1079,Asuncion,Columbina squammata,Resident,Extant,Native,11.033758682239217
1079,Asuncion,Columbina talpacoti,Resident,Extant,Native,49.06990688403763
1079,Asuncion,Geotrygon montana,Resident,Extant,Native,0
1079,Asuncion,Leptotila rufaxilla,Resident,Extant,Native,0
1079,Asuncion,Leptotila verreauxi,Resident,Extant,Native,62.89728069677085
1079,Asuncion,Patagioenas cayennensis,Resident,Extant,Native,6.349448139876128
1079,Asuncion,Patagioenas maculosa,Resident,Extant,Native,0
1079,Asuncion,Patagioenas picazuro,Resident,Extant,Native,8.22561781337428
1079,Asuncion,Zenaida auriculata,Resident,Extant,Native,7.546088282962438
1110,Buenos Aires,Columba livia,Resident,Extant,Introduced,65.2065665194492
1110,Buenos Aires,Columbina picui,Resident,Extant,Native,34.838459283983276
1110,Buenos Aires,Columbina talpacoti,Resident,Extant,Native,0.23549997474721593
1110,Buenos Aires,Leptotila verreauxi,Resident,Extant,Native,7.709036937026923
1110,Buenos Aires,Patagioenas maculosa,Resident,Extant,Native,13.086558385508342
1110,Buenos Aires,Patagioenas picazuro,Resident,Extant,Native,74.80855912611604
1110,Buenos Aires,Zenaida auriculata,Resident,Extant,Native,73.13054617927823
1122,La Plata,Columba livia,Resident,Extant,Introduced,77.06091452436705
1122,La Plata,Columbina picui,Resident,Extant,Native,8.087830043555547
1122,La Plata,Columbina talpacoti,Resident,Extant,Native,0
1122,La Plata,Leptotila verreauxi,Resident,Extant,Native,2.292966486413016
1122,La Plata,Patagioenas maculosa,Resident,Extant,Native,28.261196307043186
1122,La Plata,Patagioenas picazuro,Resident,Extant,Native,85.02402037455128
1122,La Plata,Zenaida auriculata,Resident,Extant,Native,91.58289295813502
1123,Ciudad del Este,Claravis pretiosa,Resident,Extant,Native,0
1123,Ciudad del Este,Columba livia,Resident,Extant,Introduced,36.84461794951952
1123,Ciudad del Este,Columbina minuta,Resident,Extant,Native,0
1123,Ciudad del Este,Columbina picui,Resident,Extant,Native,6.290646118589778
1123,Ciudad del Este,Columbina squammata,Resident,Extant,Native,0.7767695582850203
1123,Ciudad del Este,Columbina talpacoti,Resident,Extant,Native,36.609218777893226
1123,Ciudad del Este,Geotrygon montana,Resident,Extant,Native,1.5535391264646985
1123,Ciudad del Este,Geotrygon violacea,Resident,Extant,Native,0
1123,Ciudad del Este,Leptotila rufaxilla,Resident,Extant,Native,0
1123,Ciudad del Este,Leptotila verreauxi,Resident,Extant,Native,10.89704134745104
1123,Ciudad del Este,Paraclaravis geoffroyi,Resident,Extant,Native,0
1123,Ciudad del Este,Patagioenas cayennensis,Resident,Extant,Native,1.5535391264646985
1123,Ciudad del Este,Patagioenas maculosa,Resident,Extant,Native,0
1123,Ciudad del Este,Patagioenas picazuro,Resident,Extant,Native,12.553422182296424
1123,Ciudad del Este,Patagioenas speciosa,Resident,Extant,Native,0
1123,Ciudad del Este,Zenaida auriculata,Resident,Extant,Native,82.20976229112634
1143,Montevideo,Columba livia,Resident,Extant,Introduced,77.66212218267717
1143,Montevideo,Columbina picui,Resident,Extant,Native,32.45078395193084
1143,Montevideo,Leptotila verreauxi,Resident,Extant,Native,18.101353477339792
1143,Montevideo,Patagioenas cayennensis,Resident,Extant,Native,0
1143,Montevideo,Patagioenas maculosa,Resident,Extant,Native,10.76338230596616
1143,Montevideo,Patagioenas picazuro,Resident,Extant,Native,76.07085038819253
1143,Montevideo,Zenaida auriculata,Resident,Extant,Native,75.19430473393346
1146,Mar del Plata,Columba livia,Resident,Extant,Introduced,81.80610096468345
1146,Mar del Plata,Columbina picui,Resident,Extant,Native,4.915135086864988
1146,Mar del Plata,Patagioenas maculosa,Resident,Extant,Native,36.10377687009327
1146,Mar del Plata,Patagioenas picazuro,Resident,Extant,Native,70.4434944303255
1146,Mar del Plata,Zenaida auriculata,Resident,Extant,Native,71.110332356552
1223,Porto Alegre,Columba livia,Resident,Extant,Introduced,50.462582169392554
1223,Porto Alegre,Columbina picui,Resident,Extant,Native,8.77990434164195
1223,Porto Alegre,Columbina talpacoti,Resident,Extant,Native,29.611503777288025
1223,Porto Alegre,Leptotila rufaxilla,Resident,Extant,Native,0
1223,Porto Alegre,Leptotila verreauxi,Resident,Extant,Native,9.10934771883134
1223,Porto Alegre,Patagioenas cayennensis,Resident,Extant,Native,0.775162117711331
1223,Porto Alegre,Patagioenas picazuro,Resident,Extant,Native,21.79815386619084
1223,Porto Alegre,Patagioenas plumbea,Resident,Extant,Native,0
1223,Porto Alegre,Zenaida auriculata,Resident,Extant,Native,78.75248425712907
1308,São Paulo,Claravis pretiosa,Resident,Extant,Native,0
1308,São Paulo,Columba livia,Resident,Extant,Introduced,61.64198182473763
1308,São Paulo,Columbina minuta,Resident,Extant,Native,0.5075927190028834
1308,São Paulo,Columbina squammata,Resident,Extant,Native,0.4060741744264077
1308,São Paulo,Columbina talpacoti,Resident,Extant,Native,51.647420732984386
1308,São Paulo,Geotrygon montana,Resident,Extant,Native,0.5075927190028834
1308,São Paulo,Geotrygon violacea,Resident,Extant,Native,0
1308,São Paulo,Leptotila rufaxilla,Resident,Extant,Native,1.319741069148864
1308,São Paulo,Leptotila verreauxi,Resident,Extant,Native,7.347940758708102
1308,São Paulo,Paraclaravis geoffroyi,Resident,Extant,Native,0
1308,São Paulo,Patagioenas cayennensis,Resident,Extant,Native,1.8139705309442888
1308,São Paulo,Patagioenas picazuro,Resident,Extant,Native,41.6971971056966
1308,São Paulo,Patagioenas plumbea,Resident,Extant,Native,0.4184978709324957
1308,São Paulo,Patagioenas speciosa,Resident,Extant,Native,0
1308,São Paulo,Zenaida auriculata,Resident,Extant,Native,39.76619810477014
1325,Santos,Claravis pretiosa,Resident,Extant,Native,0
1325,Santos,Columba livia,Resident,Extant,Introduced,53.5200908552963
1325,Santos,Columbina minuta,Resident,Extant,Native,1.313519515063969
1325,Santos,Columbina talpacoti,Resident,Extant,Native,54.676408669710405
1325,Santos,Geotrygon montana,Resident,Extant,Native,0
1325,Santos,Geotrygon violacea,Resident,Extant,Native,0
1325,Santos,Leptotila rufaxilla,Resident,Extant,Native,0
1325,Santos,Leptotila verreauxi,Resident,Extant,Native,2.627039046859832
1325,Santos,Paraclaravis geoffroyi,Resident,Extant,Native,0
1325,Santos,Patagioenas cayennensis,Resident,Extant,Native,1.313519515063969
1325,Santos,Patagioenas picazuro,Resident,Extant,Native,50.78818305550829
1325,Santos,Patagioenas plumbea,Resident,Extant,Native,0
1325,Santos,Patagioenas speciosa,Resident,Extant,Native,0
1325,Santos,Zenaida auriculata,Resident,Extant,Native,18.518388620148336
1329,Sao Jose dos Campos,Claravis pretiosa,Resident,Extant,Native,0
1329,Sao Jose dos Campos,Columba livia,Resident,Extant,Introduced,52.49543452529927
1329,Sao Jose dos Campos,Columbina minuta,Resident,Extant,Native,0
1329,Sao Jose dos Campos,Columbina talpacoti,Resident,Extant,Native,53.13104211687027
1329,Sao Jose dos Campos,Geotrygon montana,Resident,Extant,Native,0
1329,Sao Jose dos Campos,Geotrygon violacea,Resident,Extant,Native,0
1329,Sao Jose dos Campos,Leptotila rufaxilla,Resident,Extant,Native,0
1329,Sao Jose dos Campos,Leptotila verreauxi,Resident,Extant,Native,3.9918633092099034
1329,Sao Jose dos Campos,Paraclaravis geoffroyi,Resident,Extant,Native,0
1329,Sao Jose dos Campos,Patagioenas cayennensis,Resident,Extant,Native,2.993897485085503
1329,Sao Jose dos Campos,Patagioenas picazuro,Resident,Extant,Native,46.97960891153217
1329,Sao Jose dos Campos,Patagioenas plumbea,Resident,Extant,Native,0
1329,Sao Jose dos Campos,Patagioenas speciosa,Resident,Extant,Native,0
1329,Sao Jose dos Campos,Zenaida auriculata,Resident,Extant,Native,51.15534529021035
1557,Lisbon,Columba livia,Resident,Extant,Introduced,75.09753669079322
1557,Lisbon,Columba palumbus,Resident,Extant,Native,51.22289143355132
1557,Lisbon,Streptopelia decaocto,Resident,Extant,Native,68.06982740863883
1557,Lisbon,Streptopelia turtur,Breeding Season,Extant,Native,5.02048766817015
1575,Porto,Columba livia,Resident,Extant,Introduced,69.547084963043
1575,Porto,Columba palumbus,Resident,Extant,Native,52.31387414775391
1575,Porto,Streptopelia decaocto,Resident,Extant,Native,59.21076868898208
1575,Porto,Streptopelia turtur,Breeding Season,Extant,Native,3.4585492755013476
1576,Marrakesh,Columba livia,Resident,Extant,Native,77.17822958946373
1576,Marrakesh,Columba oenas,Resident,Extant,Native,1.519460300347176
1576,Marrakesh,Streptopelia decaocto,Resident,Extant,Native,80.07406904860075
1576,Marrakesh,Streptopelia turtur,Breeding Season,Extant,Native,18.115011852831937
1639,Seville,Columba livia,Resident,Extant,Native,58.74973725811039
1639,Seville,Columba oenas,Resident,Extant,Native,1.6077081121864596
1639,Seville,Columba palumbus,Resident,Extant,Native,22.659983052734567
1639,Seville,Streptopelia decaocto,Resident,Extant,Native,70.66200761775558
1639,Seville,Streptopelia turtur,Breeding Season,Extant,Native,2.3882694321010285
1663,Dublin,Columba livia,Resident,Extant,Introduced,58.48519531012393
1663,Dublin,Columba oenas,Resident,Extant,Native,4.216934920825696
1663,Dublin,Columba palumbus,Resident,Extant,Native,68.64276314341646
1663,Dublin,Streptopelia decaocto,Resident,Extant,Native,25.503358393960244
1684,Málaga,Columba livia,Resident,Extant,Native,60.24903020180639
1684,Málaga,Columba oenas,Non-breeding Season,Extant,Native,0
1684,Málaga,Columba palumbus,Resident,Extant,Native,25.283120663767583
1684,Málaga,Streptopelia decaocto,Resident,Extant,Native,77.73664092021706
1684,Málaga,Streptopelia turtur,Breeding Season,Extant,Native,10.422722459267405
1708,Madrid,Columba livia,Resident,Extant,Native,57.91578631416312
1708,Madrid,Columba oenas,Resident,Extant,Native,13.658631631428802
1708,Madrid,Columba palumbus,Resident,Extant,Native,76.5627563055712
1708,Madrid,Streptopelia decaocto,Resident,Extant,Native,39.01443673291903
1708,Madrid,Streptopelia turtur,Breeding Season,Extant,Native,1.5755855981695173
1716,Glasgow,Columba livia,Resident,Extant,Native,60.60441941462024
1716,Glasgow,Columba oenas,Resident,Extant,Native,3.798327567066369
1716,Glasgow,Columba palumbus,Resident,Extant,Native,63.06378484209823
1716,Glasgow,Streptopelia decaocto,Resident,Extant,Native,10.06323643029016
1744,Bilbao,Columba livia,Resident,Extant,Native,44.60211219937744
1744,Bilbao,Columba oenas,Resident,Extant,Native,1.0494116355909209
1744,Bilbao,Columba palumbus,Resident,Extant,Native,24.815783378364515
1744,Bilbao,Streptopelia decaocto,Resident,Extant,Native,17.84142647062761
1744,Bilbao,Streptopelia turtur,Breeding Season,Extant,Native,0
1758,Liverpool,Columba livia,Resident,Extant,Introduced,53.63284637926596
1758,Liverpool,Columba oenas,Resident,Extant,Native,12.786948841280092
1758,Liverpool,Columba palumbus,Resident,Extant,Native,69.4178111587444
1758,Liverpool,Streptopelia decaocto,Resident,Extant,Native,31.861259886677963
1758,Liverpool,Streptopelia turtur,Breeding Season,Extant,Native,0
1777,Bristol,Columba livia,Resident,Extant,Introduced,46.30722353916172
1777,Bristol,Columba oenas,Resident,Extant,Native,8.321323927326597
1777,Bristol,Columba palumbus,Resident,Extant,Native,74.71389074170487
1777,Bristol,Streptopelia decaocto,Resident,Extant,Native,29.291981759281175
1777,Bristol,Streptopelia turtur,Breeding Season,Extant,Native,0
1786,Manchester,Columba livia,Resident,Extant,Introduced,50.23237802062629
1786,Manchester,Columba oenas,Resident,Extant,Native,8.062367591567375
1786,Manchester,Columba palumbus,Resident,Extant,Native,72.7297796719906
1786,Manchester,Streptopelia decaocto,Resident,Extant,Native,32.03272408163854
1786,Manchester,Streptopelia turtur,Breeding Season,Extant,Native,0
1806,Birmingham,Columba livia,Resident,Extant,Introduced,31.334844779691576
1806,Birmingham,Columba oenas,Resident,Extant,Native,9.659404061351452
1806,Birmingham,Columba palumbus,Resident,Extant,Native,67.12655945666026
1806,Birmingham,Streptopelia decaocto,Resident,Extant,Native,19.304752556384397
1806,Birmingham,Streptopelia turtur,Breeding Season,Extant,Native,0
1825,Leeds,Columba livia,Resident,Extant,Introduced,37.081178175223585
1825,Leeds,Columba oenas,Resident,Extant,Native,13.879364803211882
1825,Leeds,Columba palumbus,Resident,Extant,Native,65.87152390400928
1825,Leeds,Streptopelia decaocto,Resident,Extant,Native,20.93149187190364
1825,Leeds,Streptopelia turtur,Breeding Season,Extant,Native,0
1836,Newcastle upon Tyne,Columba livia,Resident,Extant,Introduced,58.04980902416249
1836,Newcastle upon Tyne,Columba oenas,Resident,Extant,Native,15.021226158518138
1836,Newcastle upon Tyne,Columba palumbus,Resident,Extant,Native,72.92100089233243
1836,Newcastle upon Tyne,Streptopelia decaocto,Resident,Extant,Native,25.2266493883996
1836,Newcastle upon Tyne,Streptopelia turtur,Breeding Season,Extant,Native,0
1844,Sheffield,Columba livia,Resident,Extant,Introduced,41.736871833393295
1844,Sheffield,Columba oenas,Resident,Extant,Native,10.853693358090526
1844,Sheffield,Columba palumbus,Resident,Extant,Native,74.17995214608183
1844,Sheffield,Streptopelia decaocto,Resident,Extant,Native,26.560172826461248
1844,Sheffield,Streptopelia turtur,Breeding Season,Extant,Native,0
1864,Nottingham,Columba livia,Resident,Extant,Introduced,29.859523715482116
1864,Nottingham,Columba oenas,Resident,Extant,Native,16.24877634953597
1864,Nottingham,Columba palumbus,Resident,Extant,Native,70.05399219479503
1864,Nottingham,Streptopelia decaocto,Resident,Extant,Native,33.76590380481634
1864,Nottingham,Streptopelia turtur,Breeding Season,Extant,Native,0
1918,Valencia,Columba livia,Resident,Extant,Native,58.895173684994624
1918,Valencia,Columba oenas,Resident,Extant,Native,0.3666439611782624
1918,Valencia,Columba palumbus,Resident,Extant,Native,49.02293938421451
1918,Valencia,Streptopelia decaocto,Resident,Extant,Native,74.55419970443559
1918,Valencia,Streptopelia turtur,Breeding Season,Extant,Native,5.4992143852239455
1919,London,Columba livia,Resident,Extant,Introduced,61.375296011067086
1919,London,Columba oenas,Resident,Extant,Native,15.90410722096736
1919,London,Columba palumbus,Resident,Extant,Native,75.20547611380893
1919,London,Streptopelia decaocto,Resident,Extant,Native,23.248503170584847
1919,London,Streptopelia turtur,Breeding Season,Extant,Native,0.315517957584096
2025,Toulouse,Columba livia,Resident,Extant,Native,56.40690674980363
2025,Toulouse,Columba oenas,Resident,Extant,Native,15.28692939765907
2025,Toulouse,Columba palumbus,Resident,Extant,Native,70.07317842415095
2025,Toulouse,Streptopelia decaocto,Resident,Extant,Native,48.270177502607986
2025,Toulouse,Streptopelia turtur,Breeding Season,Extant,Native,0
2054,Paris,Columba livia,Resident,Extant,Introduced,51.0536844876661
2054,Paris,Columba oenas,Resident,Extant,Native,13.747664829039495
2054,Paris,Columba palumbus,Resident,Extant,Native,77.54411483920272
2054,Paris,Streptopelia decaocto,Resident,Extant,Native,21.80014130287294
2054,Paris,Streptopelia turtur,Breeding Season,Extant,Native,0.8592088749806934
2059,Barcelona,Columba livia,Resident,Extant,Native,69.75055534372558
2059,Barcelona,Columba oenas,Resident,Extant,Native,2.074830792007043
2059,Barcelona,Columba palumbus,Resident,Extant,Native,67.6305472405819
2059,Barcelona,Streptopelia decaocto,Resident,Extant,Native,63.79133639959576
2059,Barcelona,Streptopelia turtur,Breeding Season,Extant,Native,4.635694236703352
2131,Rotterdam [The Hague],Columba livia,Resident,Extant,Introduced,29.9510065909162
2131,Rotterdam [The Hague],Columba oenas,Resident,Extant,Native,2.8541940948323106
2131,Rotterdam [The Hague],Columba palumbus,Resident,Extant,Native,51.92824702822642
2131,Rotterdam [The Hague],Streptopelia decaocto,Resident,Extant,Native,20.490097705151474
2131,Rotterdam [The Hague],Streptopelia turtur,Breeding Season,Extant,Native,0
2144,Brussels,Columba livia,Resident,Extant,Introduced,50.29738100902328
2144,Brussels,Columba oenas,Resident,Extant,Native,4.7637301523789795
2144,Brussels,Columba palumbus,Resident,Extant,Native,80.59732934151306
2144,Brussels,Streptopelia decaocto,Resident,Extant,Native,29.83929297129592
2144,Brussels,Streptopelia turtur,Breeding Season,Extant,Native,0.9183418310875744
2176,Amsterdam,Columba livia,Resident,Extant,Introduced,48.582862837951
2176,Amsterdam,Columba oenas,Resident,Extant,Native,6.387770165157191
2176,Amsterdam,Columba palumbus,Resident,Extant,Native,61.87071145286765
2176,Amsterdam,Streptopelia decaocto,Resident,Extant,Native,22.90282164961726
2176,Amsterdam,Streptopelia turtur,Breeding Season,Extant,Native,0
2195,Lyon,Columba livia,Resident,Extant,Native,56.346635450110945
2195,Lyon,Columba oenas,Resident,Extant,Native,14.352696274298856
2195,Lyon,Columba palumbus,Resident,Extant,Native,68.16335883399351
2195,Lyon,Streptopelia decaocto,Resident,Extant,Native,30.729885519830383
2195,Lyon,Streptopelia turtur,Breeding Season,Extant,Native,0
2237,Marseille,Columba livia,Resident,Extant,Native,59.30291339040343
2237,Marseille,Columba oenas,Resident,Extant,Native,1.6014824298672858
2237,Marseille,Columba palumbus,Resident,Extant,Native,39.15214053095699
2237,Marseille,Streptopelia decaocto,Resident,Extant,Native,60.414266263829745
2237,Marseille,Streptopelia turtur,Breeding Season,Extant,Native,1.6014824298672858
2298,Dusseldorf,Columba livia,Resident,Extant,Introduced,39.586941886936735
2298,Dusseldorf,Columba oenas,Resident,Extant,Native,11.415780897987249
2298,Dusseldorf,Columba palumbus,Resident,Extant,Native,66.35467930009813
2298,Dusseldorf,Streptopelia decaocto,Resident,Extant,Native,8.568578293164183
2298,Dusseldorf,Streptopelia turtur,Breeding Season,Extant,Native,0
2378,Nice,Columba livia,Resident,Extant,Introduced,57.044565943538196
2378,Nice,Columba palumbus,Resident,Extant,Native,35.21931425754883
2378,Nice,Streptopelia decaocto,Resident,Extant,Native,63.60983871583037
2378,Nice,Streptopelia turtur,Breeding Season,Extant,Native,1.3107018573390214
2455,Frankfurt am Main,Columba livia,Resident,Extant,Introduced,40.367273407794386
2455,Frankfurt am Main,Columba oenas,Breeding Season,Extant,Native,7.02305172421767
2455,Frankfurt am Main,Columba palumbus,Resident,Extant,Native,69.55471467062645
2455,Frankfurt am Main,Streptopelia decaocto,Resident,Extant,Native,6.965855112056518
2455,Frankfurt am Main,Streptopelia turtur,Breeding Season,Extant,Native,0
2473,Zurich,Columba livia,Resident,Extant,Native,33.0104918500293
2473,Zurich,Columba palumbus,Breeding Season,Extant,Native,44.48217518748748
2473,Zurich,Streptopelia decaocto,Resident,Extant,Native,37.41479735597191
2473,Zurich,Streptopelia turtur,Breeding Season,Extant,Native,0
2503,Oslo,Columba livia,Resident,Extant,Introduced,33.041026857069426
2503,Oslo,Columba oenas,Breeding Season,Extant,Native,5.010962233882997
2503,Oslo,Columba palumbus,Resident,Extant,Native,46.20840514210956
2503,Oslo,Streptopelia decaocto,Resident,Extant,Native,4.696275099188877
2524,Stuttgart,Columba livia,Resident,Extant,Introduced,52.40803336669455
2524,Stuttgart,Columba oenas,Breeding Season,Extant,Native,10.12606823605779
2524,Stuttgart,Columba palumbus,Resident,Extant,Native,52.34918157606122
2524,Stuttgart,Streptopelia decaocto,Resident,Extant,Native,22.76568111628998
2524,Stuttgart,Streptopelia turtur,Breeding Season,Extant,Native,0
2542,Hamburg,Columba livia,Resident,Extant,Introduced,38.587424306979806
2542,Hamburg,Columba oenas,Breeding Season,Extant,Native,0.7118413389092669
2542,Hamburg,Columba palumbus,Resident,Extant,Native,56.27739846329821
2542,Hamburg,Streptopelia decaocto,Resident,Extant,Native,3.9849286417394008
2542,Hamburg,Streptopelia turtur,Breeding Season,Extant,Native,0
2546,Genoa,Columba livia,Resident,Extant,Native,72.69149225373654
2546,Genoa,Columba oenas,Non-breeding Season,Extant,Native,0
2546,Genoa,Columba palumbus,Resident,Extant,Native,17.161161333058487
2546,Genoa,Streptopelia decaocto,Resident,Extant,Native,45.84210967977342
2546,Genoa,Streptopelia turtur,Breeding Season,Extant,Native,0
2737,Nuremberg,Columba livia,Resident,Extant,Introduced,48.11529609595008
2737,Nuremberg,Columba oenas,Breeding Season,Extant,Native,0
2737,Nuremberg,Columba palumbus,Breeding Season,Extant,Native,48.15532526368617
2737,Nuremberg,Streptopelia decaocto,Resident,Extant,Native,26.466224410193984
2737,Nuremberg,Streptopelia turtur,Breeding Season,Extant,Native,0
2757,Copenhagen,Columba livia,Resident,Extant,Introduced,30.248691714243723
2757,Copenhagen,Columba oenas,Breeding Season,Extant,Native,3.0630404857950184
2757,Copenhagen,Columba palumbus,Resident,Extant,Native,66.83608661932263
2757,Copenhagen,Streptopelia decaocto,Resident,Extant,Native,5.24807609347065
2792,Munich,Columba livia,Resident,Extant,Introduced,36.91248091469018
2792,Munich,Columba palumbus,Breeding Season,Extant,Native,31.94415644267311
2792,Munich,Streptopelia decaocto,Resident,Extant,Native,7.755687122651441
2792,Munich,Streptopelia turtur,Breeding Season,Extant,Native,0
2860,Berlin,Columba livia,Resident,Extant,Introduced,43.407810719215135
2860,Berlin,Columba oenas,Breeding Season,Extant,Native,2.6127477148203595
2860,Berlin,Columba palumbus,Breeding Season,Extant,Native,69.80795364879269
2860,Berlin,Streptopelia decaocto,Resident,Extant,Native,4.6154873562638885
2860,Berlin,Streptopelia turtur,Breeding Season,Extant,Native,0
2897,Dresden,Columba livia,Resident,Extant,Introduced,51.54812983386661
2897,Dresden,Columba oenas,Breeding Season,Extant,Native,9.388578518771556
2897,Dresden,Columba palumbus,Breeding Season,Extant,Native,66.55732216390419
2897,Dresden,Streptopelia decaocto,Resident,Extant,Native,21.52385644694158
2897,Dresden,Streptopelia turtur,Breeding Season,Extant,Native,0
2907,Rome,Columba livia,Resident,Extant,Native,75.59937994203534
2907,Rome,Columba oenas,Non-breeding Season,Extant,Native,2.1603658886761656
2907,Rome,Columba palumbus,Resident,Extant,Native,27.43668858694291
2907,Rome,Streptopelia decaocto,Resident,Extant,Native,50.002476691788054
2907,Rome,Streptopelia turtur,Breeding Season,Extant,Native,3.600609817517966
2937,Prague,Columba livia,Resident,Extant,Introduced,56.43399219724986
2937,Prague,Columba oenas,Breeding Season,Extant,Native,0.9221596898789804
2937,Prague,Columba palumbus,Breeding Season,Extant,Native,62.36205728711659
2937,Prague,Streptopelia decaocto,Resident,Extant,Native,38.77408922990881
2937,Prague,Streptopelia turtur,Breeding Season,Extant,Native,0
2983,Stockholm,Columba livia,Resident,Extant,Introduced,22.1769627020727
2983,Stockholm,Columba oenas,Breeding Season,Extant,Native,7.26801949572759
2983,Stockholm,Columba palumbus,Breeding Season,Extant,Native,45.362450812657535
3022,Poznan,Columba livia,Resident,Extant,Introduced,38.20144713082274
3022,Poznan,Columba oenas,Breeding Season,Extant,Native,0
3022,Poznan,Columba palumbus,Breeding Season,Extant,Native,52.204821170276595
3022,Poznan,Streptopelia decaocto,Resident,Extant,Native,28.13082050071471
3022,Poznan,Streptopelia turtur,Breeding Season,Extant,Native,0
3037,Vienna,Columba livia,Resident,Extant,Introduced,51.00620152085753
3037,Vienna,Columba oenas,Breeding Season,Extant,Native,1.58199106376786
3037,Vienna,Columba palumbus,Breeding Season,Extant,Native,31.903461866406552
3037,Vienna,Streptopelia decaocto,Resident,Extant,Native,18.629347240914527
3037,Vienna,Streptopelia turtur,Breeding Season,Extant,Native,1.58199106376786
3041,Wroclaw,Columba livia,Resident,Extant,Introduced,32.619813582208266
3041,Wroclaw,Columba oenas,Breeding Season,Extant,Native,2.747197115405329
3041,Wroclaw,Columba palumbus,Breeding Season,Extant,Native,24.645787015986357
3041,Wroclaw,Streptopelia decaocto,Resident,Extant,Native,13.357795278312508
3041,Wroclaw,Streptopelia turtur,Breeding Season,Extant,Native,0
3042,Zagreb,Columba livia,Resident,Extant,Native,58.431214903902
3042,Zagreb,Columba oenas,Breeding Season,Extant,Native,0
3042,Zagreb,Columba palumbus,Breeding Season,Extant,Native,51.69571998845685
3042,Zagreb,Streptopelia decaocto,Resident,Extant,Native,42.081613831686
3042,Zagreb,Streptopelia turtur,Breeding Season,Extant,Native,0
3070,Gdansk,Columba livia,Resident,Extant,Introduced,48.49671986787339
3070,Gdansk,Columba oenas,Breeding Season,Extant,Native,4.775240842316059
